iter	RMSE
4773	1.108886808
4774	1.108884894
4775	1.108884518
4776	1.108880548
4777	1.108875177
4778	1.108873057
4779	1.108872929
4780	1.108869526
4781	1.108866095
4782	1.108866005
4783	1.108860102
4784	1.108852258
4785	1.1088522
4786	1.108845582
4787	1.108841994
4788	1.10883695
4789	1.108831546
4790	1.108827414
4791	1.108824715
4792	1.108820635
4793	1.108819274
4794	1.108817026
4795	1.108815064
4796	1.108813248
4797	1.108809697
4798	1.108809621
4799	1.10880771
4800	1.108806713
4801	1.108803541
4802	1.108802964
4803	1.108800325
4804	1.108795991
4805	1.108795899
4806	1.108791477
4807	1.108785662
4808	1.108780493
4809	1.108775628
4810	1.108770862
4811	1.108768981
4812	1.108765769
4813	1.108762043
4814	1.108756226
4815	1.108756081
4816	1.108753261
4817	1.108749544
4818	1.10874289
4819	1.108741533
4820	1.10873932
4821	1.108735613
4822	1.10873427
4823	1.108731189
4824	1.10873067
4825	1.108728542
4826	1.108727409
4827	1.108722559
4828	1.108719855
4829	1.108717742
4830	1.108717551
4831	1.108715044
4832	1.108710921
4833	1.108706845
4834	1.108705086
4835	1.108703216
4836	1.108699588
4837	1.108698025
4838	1.108697069
4839	1.108694375
4840	1.108690079
4841	1.108688522
4842	1.108685643
4843	1.108677683
4844	1.108674013
4845	1.108672853
4846	1.108672546
4847	1.108667305
4848	1.108662415
4849	1.108660289
4850	1.108657366
4851	1.108654572
4852	1.108648924
4853	1.108645686
4854	1.108642664
4855	1.108642146
4856	1.108642025
4857	1.108640669
4858	1.108638058
4859	1.108631932
4860	1.108630648
4861	1.108629621
4862	1.108629576
4863	1.108623214
4864	1.108622373
4865	1.108620733
4866	1.108619066
4867	1.108617525
4868	1.108603755
4869	1.108603662
4870	1.108598554
4871	1.108597408
4872	1.108596246
4873	1.108594685
4874	1.108590677
4875	1.108584063
4876	1.108579472
4877	1.10857653
4878	1.108572371
4879	1.108567906
4880	1.108567806
4881	1.108566282
4882	1.108563389
4883	1.108560786
4884	1.108558809
4885	1.108556706
4886	1.108554911
4887	1.108553269
4888	1.108546631
4889	1.108540943
4890	1.10853709
4891	1.108537027
4892	1.108536154
4893	1.108536071
4894	1.108536002
4895	1.108533028
4896	1.108531138
4897	1.108529488
4898	1.108527487
4899	1.108522071
4900	1.108519691
4901	1.108519627
4902	1.108519094
4903	1.108515325
4904	1.108514249
4905	1.108510396
4906	1.108508937
4907	1.108506171
4908	1.108503065
4909	1.108500869
4910	1.10849924
4911	1.108496049
4912	1.108493227
4913	1.108491536
4914	1.108488719
4915	1.108485565
4916	1.108482946
4917	1.108478236
4918	1.108474768
4919	1.108471531
4920	1.108471444
4921	1.108468936
4922	1.108466578
4923	1.108464792
4924	1.108464745
4925	1.108461779
4926	1.10845852
4927	1.108455425
4928	1.108450613
4929	1.108447448
4930	1.10844593
4931	1.108439982
4932	1.108435505
4933	1.10843379
4934	1.108433301
4935	1.10843248
4936	1.108430992
4937	1.108429997
4938	1.108429928
4939	1.108429085
4940	1.108426764
4941	1.108425609
4942	1.10842398
4943	1.108419122
4944	1.108418407
4945	1.108413743
4946	1.108410121
4947	1.108406872
4948	1.108405376
4949	1.108403149
4950	1.108400904
4951	1.108400687
4952	1.108398954
4953	1.108395502
4954	1.108392859
4955	1.10839078
4956	1.108389698
4957	1.108389048
4958	1.108389015
4959	1.108387723
4960	1.108386563
4961	1.108384403
4962	1.108382196
4963	1.108378757
4964	1.108368552
4965	1.108364329
4966	1.108362264
4967	1.10836221
4968	1.108358964
4969	1.108356156
4970	1.108352469
4971	1.108346569
4972	1.108345275
4973	1.108341533
4974	1.108339782
4975	1.108334585
4976	1.10832153
4977	1.108319878
4978	1.108317463
4979	1.10831242
4980	1.108312202
4981	1.108310902
4982	1.108309751
4983	1.108307722
4984	1.10830686
4985	1.108302882
4986	1.108298679
4987	1.108298592
4988	1.108295818
4989	1.108294558
4990	1.108291997
4991	1.108287866
4992	1.108282015
4993	1.108281005
4994	1.108274097
4995	1.108272883
4996	1.108271374
4997	1.108270059
4998	1.108266794
4999	1.108265822
